رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
899453385,بيسان تركي بسّام السقاط,الاردنية,scrypt:32768:8:1$I8YMdnYQ36VECnVR$752e9998ef631870801df6f35eb629f1973ba49bb39c6b9ee3d72b828999ee276488589f81e21e97602e390694c61b9f5ef3cf84a6cd19e39407056012d1d8e6,انثى,1.99,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,1303208192,Shufflester,,1819 Glendale Plaza,العام,
884291860,أوس جاسم سعود الصفار,الاردنية,scrypt:32768:8:1$VrYD2PFa1OsEXRDr$5469201b7b2ce431ea09dc518cd5d346f16682492dfc92eda23d6deef9b814f583c2d1ec131c926665a15ff6b0f48e65a38aa574df5295a4e2dadd47c2e28790,ذكر,2.6,علم الحاسوب,ماجستير (مسار الشامل),2022/2021,2,,Realpoint,2023-08-05,4127 Mccormick Hill,الخاص,
840389454,بتلاء اياس أوس عطالله,الاردنية,scrypt:32768:8:1$xhFTGdavH7xGaMM0$9b083d3077abb2b44d240cbaee93c3424ed57a64df1031acae3114ac213eb268b98d3e922f449a7a5bd8326143766985f93d0449baa4c9796f2394689ff3cc07,ذكر,3.07,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,3,5001696726,Brightdog,2023-06-25,54 Manufacturers Center,العام,6179742077
201449268,لين كاظم مصطفي الرقيق,الاردنية,scrypt:32768:8:1$Nk8By6bsiu45lKFh$a525de08ca29c057828d3f745a1c4cf81049b91cbebde7b50efb84c909bc55f37235241dd1426906d612dc31706d9d85fc128dc5618ef1a5a75359aef73ff8d4,ذكر,1.89,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,1,,Rhyzio,2021-12-02,,الخاص,5785400585
393008804,مروج خاطر جمال فقوسة,الاردنية,scrypt:32768:8:1$4qpzlig9BjrSnhrK$3d23b0cb42587d0255f6a5ff2a13c06370f215bd9151a9894a36012542ff075b544ce53ba4d049edcad99ff42ec6beb45f22d75ae326cd3fe7319ee2d2039a5c,ذكر,3.94,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,1,,,2021-01-12,727 Hallows Pass,,3224805862
326486005,هادي هيثم نيار تومي,الاردنية,scrypt:32768:8:1$UfpAlwHYadRgy0Mb$41c7535a22a9e3cc902e5a7e465765c8a91e7c3489a0a2bf1f1c55dcfec958eca00ee0959b1bfc424c7de6902edc6a4435db27fd75c20611e74e122d54785e74,ذكر,1.86,علم الحاسوب,بكالوريوس,2021/2020,2,6838695991,Photobug,,4 Arapahoe Avenue,,3619978447
228790828,أنغام ادهم أدريس همدان,الاردنية,scrypt:32768:8:1$74JlGZ0IXNmtvlGP$527893afc0dc462db3120d2fac44a07ddf4bcdf836dc3b029927712ec1b6a7b7a082ca5b0a316d6c3fa6f2fb52d0dd61653141f463c9a75ef09ad61c6a6fff6c,انثى,2.34,علم الحاسوب,بكالوريوس,2020/2019,1,3373919424,,,264 Chinook Junction,الخاص,8626467397
305056816,مروة علي جاسم النجار,الاردنية,scrypt:32768:8:1$L7GU7pURHWUDyNmQ$7bb86868b7e3a9a03c73f9d5b1e02d5cdfbc91d9f834c2766bd3a18e588e2ac025f3f4e6d9ff7b0a0ce88a635448821c5b33d8ec2bcbf78ee39f4ef16b197885,ذكر,1.67,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,2,2029430664,Jaloo,2021-03-22,8400 Bobwhite Point,,
572006891,كريم جاسم جبر الكراي,الاردنية,scrypt:32768:8:1$QkCihUBBSUvFTBys$60a49ede3571cea5ed585ab33f2c7453e7e0cb8e1a289bf9f15e08082acdd829f409b2efd59c86d271bf1e01a73ad2fba5cc21fc5ef913bd72ff91140848017d,ذكر,1.94,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2022/2021,1,,Layo,2022-09-06,51176 Cherokee Center,الخاص,8355097367
598520642,ابتهال فهد إدريس همدان,الاردنية,scrypt:32768:8:1$qZl0rVCmcgbHqmIf$0928c7b33595575c09f33be6b7d406c4310513c5c1513cb61e86c94acc8d250b9ca1beeeb73c4f4506ac0c68d147cbb1ab302bf9873b24ea0c89edec1568f799,انثى,1.91,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,3,7767385787,Browsedrive,2023-12-24,510 Nevada Way,العام,
536163835,رنا هيثم راجي عنون,الاردنية,scrypt:32768:8:1$nx41e2gVvIOWb8Ir$115ae337298417128f6ffe005cb4b2617189e4b17b069036e09f0b521001f308a6f9a87756052f33448fa4344e82f9ac5304a2ddbe4c665bda44643815910cd8,ذكر,3.19,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,2,,Skynoodle,2021-12-14,229 Anderson Court,الخاص,
318689803,فاليا كاظم نيار المولدي,الاردنية,scrypt:32768:8:1$YDtGjXV1Ar8Hft9c$2c643d17424bce655a8c5c4a136e93287ce7b99c0fe168e677a93b33f96c6255244f7f667b5a45aeead9e2e2dc7559a05f15a4cc59724470eab7931f71f6c45b,ذكر,3.84,هندسة البرمجيات,بكالوريوس,2021/2020,1,8869623503,,2022-02-12,97334 Mallard Junction,الخاص,2856935506
828318662,منال علي آزاد المنيف,الاردنية,scrypt:32768:8:1$fyFGewYv8ffGaJs6$c7d5a2a6a7a30a81d9cb34b2a433ad6ddaa1e883d23f97288feb7c079b95c5734278af1d5d5f59e4f8dda5374f4ffe74aac5ba5055b044f92cfc8c34ffe9ce81,ذكر,2.67,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,3,7787914502,Mita,2022-03-11,3 Sachtjen Center,الخاص,8258323386
608960595,عادل داني مصطفى العطار,الاردنية,scrypt:32768:8:1$xdz4jlScHxQB4dxk$f04b8d5a3b60115bdf9da077aca4cff624f8e5347b5a61d341afe09c1304f06874aecbbfb7ef6f35c34028dc24848413ece803094cf1c554ed06ba416c08c7c3,ذكر,2.07,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2022/2021,1,8568995915,Yabox,2024-09-07,,العام,5776620239
662012025,ليلى نبراس شادي خنفير,الاردنية,scrypt:32768:8:1$LzOPo9X0389sgY16$321eed2bd2e854d63fcc97b7969bb923eee467038454260cfd417468703fa0fdec80f6f571d436e053158f2b09c4003e2e041cc0eb4e1e4f87d47efbd9e4e771,ذكر,2.69,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,2,7565604327,,2021-02-21,72861 Tennyson Crossing,الخاص,9034821470
745197709,سليم غسان سراج الدين الشريف,الاردنية,scrypt:32768:8:1$Tnac9cujqwbonD64$4486fe2cb109f4b57dbee28092afb4c734453136451ec23fedda2832ef229d2d068a3c822ccf9adddadb0a54e7b078d068559313eed7da39a633ee182b6aec2d,ذكر,2.53,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,1,7124853988,Skyvu,2022-10-04,1410 Oxford Terrace,الخاص,6903091108
490344982,رفيف جلال أكرم الطويل,الاردنية,scrypt:32768:8:1$NHKhymLJJzkIqCyb$bc7e364efe13001e6f62c999867c2d9823c14129b16613c387ba0d0810753e7c41518b7a13b29cbcc4dbc597f366c2f5a4f333549e753def26c8cd9a6c582cc1,انثى,2.29,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,8714813236,Twitterlist,2023-11-01,9 Troy Center,الخاص,1145498293
461549791,نادين محمد ساهر الدنوني,الاردنية,scrypt:32768:8:1$V990XdlJ8VYYkPkb$273683d0fc3c57663407b800702213deccbaa1b024957f00411c414371e40e351c2b148300807a6ed1894f7f19a6f39f930d8e76a52ca8dafcd1c53e8541612d,انثى,3.7,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,1,7169929230,Thoughtstorm,2023-12-11,04059 Milwaukee Road,العام,5941250381
462051585,مريم عوض جبر زقية,الاردنية,scrypt:32768:8:1$uLNdHqrf524bcMqL$967c46269482f4ce50d0a36310942fb4806eef13c745f673a2a6e57feb3a5a261ac80f9c91489a49dfc84fc3c51e72e5439eed1c0545220ea971e9b3b9f3b114,ذكر,1.75,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,3,,,2021-02-24,5729 Sage Hill,العام,
803154420,نادر أكمل سعيد الصغير,الاردنية,scrypt:32768:8:1$bsvUQS5vI27G6nz5$0b24c0e7606c655c8073cfe8b11d30fb6e02836bd1ce518cf0a467c7d738795fa0e2abbd7339bd711d60259ca932cbfc5bf8cfbb2c92774fb5cf83234b2a3d73,انثى,1.87,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,3,1881432189,Youspan,2021-09-02,73882 Forest Center,العام,3662573999
691725080,منال عامر سفيان بنسلامة,الاردنية,scrypt:32768:8:1$ZpD6rBNilRSg6Xek$2315bd9f8f39ddbb5ac0521d075f5e7ad95ca8337fde635adea15b4d6d3d689812582f2aee4a5283b6dfebf0e76110055cfbf850cbd3f4470183f9285d9ad7e6,انثى,2.16,الأمن السيبراني,ماجستير (مسار الرسالة),2022/2021,1,9953051942,Gabcube,,896 Gateway Way,العام,3939663114
298682528,شادي فهد ساري المنيف,الاردنية,scrypt:32768:8:1$15t8JBsvuyHkU4SJ$0c706c39f13fbed8846885bf01ad04650d870c96f4bfa582268df2249d65aa2256515831cf958a5ee88c800e117c35c0b61092f60012f8c3b6e9898d9d390336,ذكر,3.66,هندسة البرمجيات,ماجستير (مسار الشامل),2020/2019,1,6633947220,Topicblab,2023-02-15,302 Carpenter Crossing,العام,
876576046,إباء نادر ريان البشيري,الاردنية,scrypt:32768:8:1$fC36U4ksqGEPONER$30753b818e12bb125fec6a42f8d93f7717473e9eb20d7040ff8f06de24cdca64eba7f8a2ca136c761c62a9d41f14e47b4b1ef282f8c4e8717ea227f6eaf3bdde,ذكر,2.58,علم الحاسوب,ماجستير (مسار الرسالة),2021/2020,2,7757663808,,,97 Loftsgordon Alley,الخاص,3609169514
807699358,إباء جلال شاهين النجار,الاردنية,scrypt:32768:8:1$UBFrZ38z5UXAvgFH$5b91a564fb449e9980523ab9e98604e891793bd367bb510d6e92db5d6d3d57f138f27dcee41c157aad88189255917af61090c9576d0d5da838937b50009ad8e1,انثى,3.08,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,3,6335339448,Buzzdog,,814 Carioca Place,,
505245669,الاء أدهم راسل الدرقاش,الاردنية,scrypt:32768:8:1$9xKtaDZVnaAMuJgr$9213277a9629a77e191af34c3b0f40909acc6084c9287d3774e0338ffb89506b2dda142f0e4237d06a8f9663cea445ddea360612598ac296fc8468ea55647a68,انثى,3.28,علم الحاسوب,بكالوريوس,2023/2022,1,,Skipfire,2023-02-17,,العام,2934487741
913610496,هاشم ابراهيم سهيل جراد,الاردنية,scrypt:32768:8:1$qBuPZ2RwCefLcRhv$d6f883d7f9fd07e5aa6dafcc6caa34ee91142b5134fdb747ace4dd2ee932424f9ffefb0de4b8b6866519668b45bff51b84d54074401a7293da5a9b4c3f4cf5db,انثى,3.64,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,2,2307508107,Devpulse,2023-05-25,5148 Northland Center,,3248843831
787922829,جيلان أمير عبدالرحمن المولدي,الاردنية,scrypt:32768:8:1$3Ln7vcqWDItfmVvv$c1582d7ffb6b6bc74162430aa438057b7764b340773d69ab3dd986748e507d9202a12ad22bf816b160ac59934e1ea3de11a30909792063ddeee160fa8a1c6663,ذكر,2.51,علم الحاسوب,بكالوريوس,2023/2022,1,,DabZ,2024-01-29,3172 Swallow Court,العام,9703943296
493930305,داليدا أمير ميرزا الخليفي,الاردنية,scrypt:32768:8:1$P8q2Qshl0pojoKza$eb9c499636298f822cfbc725d0dd8ac07b029f55f2bebcd0476829118ef4742844d0023b77fa046f8be51ef2e6b54412df467c79d1833d668d6dcd62b5092237,ذكر,3.92,هندسة البرمجيات,بكالوريوس,2020/2019,2,2322346744,Pixoboo,2024-08-01,,,
699115704,مروان جمال أمير بوديبة,الاردنية,scrypt:32768:8:1$l667L3bVhNhSleoX$6db96ac840843a4844db44e62441395766cbb9939e6c144c2980638fe3c6b73d3227c0f5721c440bf23b4bf45f7f304815e994da962e8a414cc1688e18fe1c9d,ذكر,2.74,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,2,8235789881,Camimbo,2022-09-24,7 Kennedy Parkway,,3768476267
183292004,افتكار سراج الدين علي النفير,الاردنية,scrypt:32768:8:1$c02ZLfpEWdiAccpN$f9efd14cadf5ac1070efb2c36547eab7dd142dd0004a84805f7ed93c9cc8efede3b647cb180e5eb388088793d1a043f85fe780e5bf575048869da64a9af270fb,انثى,3.96,علم الحاسوب,بكالوريوس,2023/2022,2,9995965727,,2022-07-03,6 Judy Lane,الخاص,2093692667
311279172,سليم خلدون راسل الشريف,الاردنية,scrypt:32768:8:1$xxBppCBxgUfj3LQL$b00abfd764de3a293918898a18837bc9750c7f808cb86f94b46a2f97272054c0d5336c7cd9d8a19fe28fdf4209117feae2ea108544de2b159b5a4885434e3619,انثى,2.54,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,3,8696709312,Riffpath,,48897 Nobel Park,العام,7302104189
440752482,مودة أيوب حاتم عنون,الاردنية,scrypt:32768:8:1$4bwUeL0WUqmhQO6u$61f89d48bc781734a0f8ccc45f2422cd7357195aa83d16404519b97ef894638c9c3c7ba92db830be3c4d6de0fb37b073bcab9be87f23cfd20537873d7c712747,انثى,3.45,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,2,9799918125,Browseblab,2021-07-28,35760 Hintze Lane,العام,7409774618
201384464,عبدالرحمن إبراهيم أمير بنسلامة,الاردنية,scrypt:32768:8:1$KxHXkwSLWLBqEtME$d0b19b5e4d1d4113ee46028513b2ed0eded0449194cac1889a6672c7a8e2423e213f19310bb80e5796498eedaafb393d84f551fe23a2947ad9059bf235baf1c5,انثى,3.86,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,1,,,2021-10-23,95 Fordem Road,,6084037093
297813201,ساري زهير معاويه النابلي,الاردنية,scrypt:32768:8:1$AHEgq3KnDiuF2Y8P$2cca2aa553fb3744478b47b918f88118c9f6db9e4e299b193ea268d96b12f6c8b8b383735e0200e06ea2b9f24059111c97377d8b4b5b743583602afae6ace4c2,انثى,2.83,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2020/2019,2,,Jayo,2022-04-23,90 Utah Street,الخاص,2211890458
715485681,حيدر ايتن أمين العواني,الاردنية,scrypt:32768:8:1$ZgHhgkEHGb4wbhYY$a1927245d8d6368df4a5786da64e9ed6f6597865e16422219ec4c549d375cc44ab561c50fc5a31824fa371156557407f1c6e50bab765473db0b08e10497a2fd5,ذكر,2.27,علم الحاسوب,ماجستير (مسار الرسالة),2024/2023,2,5212699011,InnoZ,2023-02-11,25 Raven Circle,الخاص,6575342500
704078518,فريدة سعيد عتيق سعيد,الاردنية,scrypt:32768:8:1$PhJnGLNeDR0bRFuA$84688d886b032b4bf22854f54101b52e3ddb8c48d512aa7fa87031a732188b0890584afb4c038909598d1d3b4d7422a366894dcf5297b9b3adfcf00b2848ecbc,انثى,3.69,الأمن السيبراني,بكالوريوس,2020/2019,1,,Oba,2022-12-09,,الخاص,4241691026
500251789,لى لى إحسان شيار القلشاني,الاردنية,scrypt:32768:8:1$SWxGHNrARb1jTkWf$f12467c34d05b86e07331131a23b92e285c738458888dae9276d73916562b11741c4436845b59ebc0a60ce188f11982633c9af1ad74f9127f3f5cfe43b234c7c,ذكر,1.71,نظم المعلومات الحاسوبية,بكالوريوس,2020/2019,1,,Meevee,2024-11-13,865 Mayfield Plaza,,8249292872
451583244,يزن علي نيروز جاوحدو,الاردنية,scrypt:32768:8:1$pLqtg8h7hE6FX99B$b075720d8930bfbbf05aab58eda7174ed7ec91d5cdaffd0b6d918ecae1505d65372aec7c4635073ec183496029bd911e4e892acddcf6c637026a3dc7d032adf2,انثى,2.67,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,2,9194314152,Lazz,,,الخاص,7613908610
562755689,زيدون معاذ رامي الرقيق,الاردنية,scrypt:32768:8:1$rfQMj0YbVtF7pGaw$d5b88f47005a46513f279f44a3ab5757deb25a54c305cb0b0d6bae819b226799d23300184c782ae7a9ae1e1a68dd6eaf9b4dd0a35de3005dfde7a8ac4f44ade0,انثى,2.35,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2023/2022,3,9308065573,Twiyo,2023-01-29,683 Fieldstone Way,الخاص,
733725484,بدر مُهاب ساري بودوارة,الاردنية,scrypt:32768:8:1$gIpt9Tvs2gn4mjv0$dff8ead4d10ea333b11fbb23896fdbc59caecd386739cfde44e6791286eb4da61211e3131839ae414ece0bb4a371c3c3af66ece322f212a33ce1b2f574f00803,انثى,3.18,هندسة البرمجيات,بكالوريوس,2020/2019,2,1342347975,,2021-08-28,77 Golf Course Street,العام,
967215087,مجدي يامن مشاري بن عبد السلام,الاردنية,scrypt:32768:8:1$oD27UWHTAg3PHfwA$ed9d362ecfb3fea3c338be03c6fdac94502a5f2d990311dd94c2184488190730817f87f8b5ab03fd0760517e0fea330fd6290be09b60ed078078d3e98f352419,انثى,2.5,نظم المعلومات الحاسوبية,بكالوريوس,2023/2022,2,,Fivebridge,2022-09-06,523 Carioca Court,,1933725439
727900277,أنوس أسعد أسعد الكافي,الاردنية,scrypt:32768:8:1$R822B3nYauAejBKb$6b2ea2cef08e35cbb23105c768e552f445e52aaf218967c31ef8c4fb586910233b14daa0e48b3ae61e779874a497eed3da20cde6111231db695f4f60ca36def3,انثى,2.45,علم الحاسوب,ماجستير (مسار الشامل),2022/2021,3,6725456969,,2022-02-10,,الخاص,4952638919
668792142,سدرة شاهين وائل جاوحدو,الاردنية,scrypt:32768:8:1$HeQnEYFVZooN3ZtK$0d5d456af9347d6c955a9eff2e9aa930a453ea86b0c022f8e43eba225c4e33473bc4c1a07fdbc951a37a71f8e2a3b4ac0aa3d925d2d6d52ac5faab4faae0a425,انثى,2.6,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,2,,Eidel,2021-05-03,95077 Southridge Park,العام,4639129844
573313672,نايف نايف باسم العطار,الاردنية,scrypt:32768:8:1$HRmNPbUT7yADh8NO$c8fc08ee52d0662f342fdba6fceed2f634ab1efde42f0d8bf3d62a3f0b0fb3d065f5c952da029ba4efb8e416f2eb5e663d4251fcf19e4d312827e0ca30093804,ذكر,1.66,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,3,7613714263,,2022-03-13,,العام,4656247125
539674819,هيا سهيل سيف العنابي,الاردنية,scrypt:32768:8:1$YBZMcNY8Of7GiP2E$df952e04fe72469a44b47aa4efbf91dd1532e1047a5dc5a49f1c52e058d0897fab9c70126cbc75664fcb9f21c219b1345b0c35ae7fef950fe14d368f10f86076,ذكر,3.74,هندسة البرمجيات,بكالوريوس,2024/2023,3,7486027336,Eadel,2021-07-05,,العام,7284065509
635330931,زبير اياس عادل القلال,الاردنية,scrypt:32768:8:1$OtHrtUepyZV69cim$95707c5d3ce92b1049a7c957424d77ef0cdbea35f9e57ee7ae4e9fe885a75371a3f4cc7c8bc749da026105e049214764d03fc11acdd1b511f97ef3783571d9f5,انثى,3.22,علم الحاسوب,بكالوريوس,2020/2019,3,7477642226,Leexo,2021-02-13,597 Mallory Way,الخاص,5945653874
711860837,إباء أنس إدريس النجار,الاردنية,scrypt:32768:8:1$CwevxzoBFP07uwYF$19714376faf653b7b1edab362c6c1e1c37cbc8da22561ed10e2bc02255e2bfbbc54e41ea13d85c88fe23192017b9a2c663ba7b784f6c94e67627fe5e11476453,انثى,3.17,الأمن السيبراني,بكالوريوس,2023/2022,2,4801341543,,2022-12-03,90 Walton Junction,الخاص,1931026784
255416854,زينة أدهم أنس عطالله,الاردنية,scrypt:32768:8:1$BqbH1Th41Qt7yWEr$c9d6dec05a1320d48e70cf95a53801dda47515225391e9fa6564755826b7b8e49638bea3cbdb4bf64cf7f06b0bd2f84ec7611487cb5c2958421e12c33b6b4b37,ذكر,2.17,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,2,2136440646,Thoughtworks,2023-03-26,,العام,8285265963
235311727,علي طاهر صهيب جاوحدو,الاردنية,scrypt:32768:8:1$LeJKcbTzuTfdjcYz$c5fae367bc94130441bcacfe3b6ec362a5a88d7ae425b023c7a31e81f4a642a51ca8c162ea2409d217fd281948e14b28e1c1aaa0c962e7a3fab01092ec347eb5,ذكر,3.13,هندسة البرمجيات,ماجستير (مسار الشامل),2023/2022,2,3681610673,Plambee,2024-07-10,86 Debs Court,العام,
86410733,عادل ميرزا أسامة بوديبة,الاردنية,scrypt:32768:8:1$c8SPDDIunELicLxG$33c91a4c2bb28d5ca64cf3afb9b0a58edb6ce52387c85880ad699b15444906f677be504dfc1895cca06ff6a45711433162275ac241713607105e565375c04474,ذكر,2.84,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,2,,Skynoodle,2022-02-25,60 Golf Course Terrace,الخاص,8413134149
588856769,لارين حمزة نايف العنابي,الاردنية,scrypt:32768:8:1$CHsFogpFeNrJC4c0$0bad8c7aab86151a63d86d227b4ec2d9b74668fcf7f2f75632232cc48f6557f66dd81ee500782bb26caf317a4ed603bca647e6d3c2b6b485b3b9111385a88178,انثى,2.2,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2024/2023,1,1401847418,Kimia,2021-06-17,01808 Oneill Plaza,,6231558916
969400675,منال صفوان غالب الوحيشي,الاردنية,scrypt:32768:8:1$zw9jWeJfOODryKbO$328e2c8e9a5f225bc5909d36d0e1eb18892b3669fde30cce9ccf7f4ebb5ef56b1c0f1f4d27ef273383012ceca346085268ddae1dd2b3013bc981fa388bf49ba9,ذكر,3.76,هندسة البرمجيات,بكالوريوس,2020/2019,2,7479800366,Meevee,2021-12-17,7228 Jackson Crossing,العام,6632762621
169588582,عزام أنس راجي الخليفي,الاردنية,scrypt:32768:8:1$ZcObodxGAG6uY5Sl$a4e57ea985ab54ecf127b92d9790d88de7f2a4de562d275c42bab3583d4f91014f7a7627fd2c5767c64ec2eeb448e9c937850ac9f8d2006327e95c2295d1bbf9,ذكر,3.76,علم الحاسوب,ماجستير (مسار الشامل),2021/2020,3,3388667611,Pixoboo,2024-04-06,5 Vahlen Trail,العام,6592060533
559890195,أنوس جبر ايتن بن عبدالله,الاردنية,scrypt:32768:8:1$K6MhJ3y5An61bYKF$aa083838d287f0db9fcc752239e11851f5b1f662ec8b998803e627d6efe5d7aa6cb0bc905df7836cb479b569f9a0d2e46086bf205690927f64de41c4e26dd11a,انثى,2.8,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,2,9886826141,Gevee,2024-10-29,,,
