رقم الطالب,اسم الطالب,الجنسية,الرقم الوطني/الجواز,الجنس,آخر معدل تراكمي,التخصص,الدرجة,سنة التخرج,فصل التخرج,رقم الهاتف,مكان العمل الحالي,تاريخ بدء العمل,عنوان المنشأة,قطاع المنشأة,رقم هاتف المنشأة
237382781,أسامة سيف فادي العلايمي,الاردنية,237382781,ذكر,2.07,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,3,,Shuffletag,2023-11-02,604 Little Fleur Crossing,العام,8335244075
939439369,كاميليا أشرف ريان الصغير,الاردنية,939439369,ذكر,3.12,نظم المعلومات الحاسوبية,بكالوريوس,2023/2022,3,6722762643,Fivespan,,93 Mcguire Street,العام,2979544125
674255205,مها مصطفي أسماعيل بوديبة,الاردنية,674255205,انثى,1.88,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,1,5659658004,,2022-11-18,2358 Continental Avenue,الخاص,9775674412
27820730,ريان مؤيد حيدر الدرقاش,الاردنية,27820730,ذكر,3.61,هندسة البرمجيات,ماجستير (مسار الرسالة),2022/2021,2,6566993179,Abata,2024-07-03,6721 Waywood Trail,,
18614852,رامز زيد عماد العلايمي,الاردنية,18614852,انثى,2.19,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2024/2023,3,6639460813,Centizu,2023-02-10,55 Manufacturers Terrace,العام,5086121308
124379485,روان أيهم كنان المدقي,الاردنية,124379485,انثى,2.65,الأمن السيبراني,ماجستير (مسار الشامل),2020/2019,1,7511648295,Thoughtbridge,2024-01-20,,الخاص,9615507674
671704111,افراح عمر جبر السقا,الاردنية,671704111,انثى,2.96,الأمن السيبراني,بكالوريوس,2024/2023,1,8613192711,Topicstorm,2022-03-21,4 Glacier Hill Crossing,العام,
962497826,زيدون ميرزا زيد الزوابي,الاردنية,962497826,ذكر,1.82,الأمن السيبراني,بكالوريوس,2020/2019,1,1916110695,Talane,2024-07-28,5023 Hanover Terrace,الخاص,8179073707
590969601,مروج جعفر فهد العنابي,الاردنية,590969601,ذكر,1.85,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,1,2264105458,Chatterbridge,2022-09-22,0372 Clyde Gallagher Drive,العام,4821419355
725316657,دلال ثامر ايتن العلايمي,الاردنية,725316657,ذكر,3.28,هندسة البرمجيات,بكالوريوس,2021/2020,3,8578796885,Zava,2021-03-07,47841 Nova Way,العام,
62170301,كايلا ادهم  النجار,الاردنية,62170301,انثى,3.28,الأمن السيبراني,بكالوريوس,2020/2019,3,,Quatz,,108 Loomis Terrace,العام,6696264726
223192925,رنا عاصم فادي بن عثمان,الاردنية,223192925,ذكر,3.38,هندسة البرمجيات,بكالوريوس,2024/2023,3,6185668119,,2021-09-19,54 Golden Leaf Hill,الخاص,
798144128,بنان ساري روناء جابالله,الاردنية,798144128,ذكر,3.04,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2020/2019,3,4181747905,,2023-06-08,,الخاص,
763001443,دلال مسعد هاشم النفير,الاردنية,763001443,ذكر,3.35,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2021/2020,2,8888021445,,2022-06-20,4869 Birchwood Plaza,العام,
421628113,افراح غسان طارق النفير,الاردنية,421628113,ذكر,3.3,هندسة البرمجيات,بكالوريوس,2020/2019,1,3396776919,Meemm,2024-05-13,3701 Pierstorff Hill,الخاص,1866119173
471571312,تالا مجدي خالد العطار,الاردنية,471571312,ذكر,2.26,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,1,1641216060,Ntags,,63335 Arrowood Crossing,العام,6415408527
983637885,زهير روناء اصيل الع لويني,الاردنية,983637885,انثى,3.03,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,3,3533839839,Browsezoom,2021-05-24,93372 Elgar Hill,الخاص,7734466099
345500943,تميم أشرف عزام القلال,الاردنية,345500943,انثى,3.95,علم الحاسوب,بكالوريوس,2020/2019,3,5078486658,Dynazzy,2022-04-19,9926 Sugar Court,العام,
498798056,نيروز شاهين كاظم العنابي,الاردنية,498798056,انثى,1.67,علم الحاسوب,ماجستير (مسار الشامل),2020/2019,2,,Demimbu,2022-01-17,77780 Parkside Plaza,,4938697656
844944080,مليكة سامر أسعد بن عبد الكريم,الاردنية,844944080,انثى,3.67,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,1,2691763094,Realfire,2022-11-27,75100 Meadow Vale Center,الخاص,2324929643
236821751,أيات كاظم ريان يافع,الاردنية,236821751,ذكر,1.84,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2020/2019,1,1178259984,,2024-06-10,63 Westridge Lane,العام,4998113506
970878015,ضحى اياس هاشم شقرون,الاردنية,970878015,ذكر,3.43,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,1,4247264490,LiveZ,2022-11-15,,العام,
539053096,مصبح جبر عامر الخليفي,الاردنية,539053096,انثى,1.95,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,1,3717972192,Ailane,2021-01-23,5561 Evergreen Terrace,الخاص,
54504330,عتيق ياسر معاذ النفير,الاردنية,54504330,ذكر,2.79,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,3,,,2024-10-14,349 Calypso Center,الخاص,1183656070
833235575,ريلام نايف زيدون الزوابي,الاردنية,833235575,ذكر,3.4,هندسة البرمجيات,ماجستير (مسار الرسالة),2021/2020,3,3872591256,Wordtune,2021-11-14,3 Fordem Avenue,العام,2011203832
893607369,يحيى يامن مُهاب النقاش,الاردنية,893607369,انثى,3.32,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,3,7539902580,Layo,2024-11-14,847 Butterfield Terrace,,9467936153
665356813,مسعد أسماعيل عزام النفطي,الاردنية,665356813,انثى,2.6,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,1,4247411314,Skaboo,2021-10-06,16 Kropf Pass,,
480130265,اسلام فادي أمجد شنيق,الاردنية,480130265,انثى,3.68,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2024/2023,2,1122010050,,2022-12-11,4699 Del Sol Trail,العام,1966076012
574124321,جيلان نبراس صفوان خنفير,الاردنية,574124321,انثى,3.57,الأمن السيبراني,بكالوريوس,2021/2020,2,9181831528,Fanoodle,2022-08-17,8 Dayton Road,الخاص,
829469940,أشجان سامي نادر جاوحدو,الاردنية,829469940,ذكر,2.27,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2023/2022,2,9534822914,,2021-03-07,42 Carey Court,الخاص,5025291966
438643571,جمال جاد تامر هذيل,الاردنية,438643571,انثى,1.99,الأمن السيبراني,ماجستير (مسار الرسالة),2024/2023,3,3494430850,Camimbo,,65538 Jenifer Way,العام,1563007599
979705416,سيلا مشاري حسام بن عمر,الاردنية,979705416,ذكر,1.74,نظم المعلومات الحاسوبية,بكالوريوس,2021/2020,2,6741234726,Topicstorm,,,,8071184206
757278126,تامر مجدي فهد سعيد,الاردنية,757278126,ذكر,1.8,الأمن السيبراني,بكالوريوس,2024/2023,2,7855412454,Rhycero,2022-02-03,,,9632913925
965620664,أشجان بلال أيمن جاوحدو,الاردنية,965620664,انثى,2.15,الأمن السيبراني,بكالوريوس,2021/2020,2,2984652045,Feedfish,,,العام,2874451093
45789746,مصطفى حمزه ساري همدان,الاردنية,45789746,انثى,2.6,علم الحاسوب,بكالوريوس,2022/2021,2,6565582583,Gigazoom,2021-09-10,08 High Crossing Alley,الخاص,6574936058
706165747,أليسا عمر راشد الغربي,الاردنية,706165747,انثى,3.2,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,1,1148308593,Yakidoo,2023-08-06,24 Logan Drive,العام,4583413819
348760821,أسعد رامز زبير الطويل,الاردنية,348760821,ذكر,2.06,الأمن السيبراني,ماجستير (مسار الشامل),2023/2022,3,4824567660,Dynava,2021-04-20,3951 Cascade Circle,الخاص,7247561401
792100921,باسم عبدالرحمن معاذ المنيف,الاردنية,792100921,ذكر,2.71,الأمن السيبراني,بكالوريوس,2024/2023,2,7549607157,,2022-10-17,678 Manufacturers Street,الخاص,
179074306,جواد خليل أكمل النقاش,الاردنية,179074306,انثى,2.91,الأمن السيبراني,ماجستير (مسار الشامل),2021/2020,2,8882263601,Zava,2021-08-31,65670 Drewry Junction,,
791801074,أماني داود بلال الدنوني,الاردنية,791801074,ذكر,1.82,هندسة البرمجيات,ماجستير (مسار الشامل),2021/2020,2,6489446730,,2022-07-01,5337 Manitowish Center,الخاص,1766907879
673889371,وافي أسامة مسعد النجار,الاردنية,673889371,انثى,2.75,هندسة البرمجيات,ماجستير (مسار الرسالة),2020/2019,2,4217289882,Divavu,2024-06-13,433 Clove Alley,العام,5793860555
50313681,أون مسعد سامي زروق,الاردنية,50313681,ذكر,1.67,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,3,9873055763,Realblab,,8368 Delladonna Plaza,,9541809944
201714760,أمجد فيصل أيمن يافع,الاردنية,201714760,انثى,2.73,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,1,5366932064,Eare,2021-02-24,7799 Prairie Rose Circle,,4458368744
964103352,هانيا اصيل ابراهيم خنفير,الاردنية,964103352,ذكر,3.03,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2022/2021,1,7021651296,Wikizz,2021-03-05,92140 Carberry Circle,العام,6924758817
434826011,إبراهيم سهيل معاويه العلايمي,الاردنية,434826011,انثى,2.46,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الشامل),2021/2020,2,4365964496,Latz,,3125 Stoughton Pass,الخاص,9203244744
146870109,حسان أيهم علي الطريقي,الاردنية,146870109,انثى,3.47,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,3,6429671342,,2021-11-22,569 Pennsylvania Junction,العام,5299136178
321721456,أنوس باهر عتيق الطويل,الاردنية,321721456,انثى,2.18,نظم المعلومات الحاسوبية,ماجستير (مسار الشامل),2021/2020,2,8653113145,Devbug,2023-02-10,,الخاص,8649882436
947775073,حسناء أيمن صَفِيُّ عنون,الاردنية,947775073,انثى,1.89,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,6756023095,Bubbletube,2024-04-22,35774 Hoepker Road,,2132771913
327184175,سارة نادر عبدالرحمن جابالله,الاردنية,327184175,انثى,2.05,علم الحاسوب,ماجستير (مسار الرسالة),2020/2019,1,1008333535,,2024-08-16,13 Monterey Parkway,,9044161202
768871870,أمل يامن زيدون جراد,الاردنية,768871870,انثى,3.97,هندسة البرمجيات,ماجستير (مسار الشامل),2024/2023,1,3313000180,Jazzy,,6000 Amoth Court,,1154520824
464822412,رسيل أيهم محمد تومي,الاردنية,464822412,انثى,3.74,الأمن السيبراني,ماجستير (مسار الرسالة),2023/2022,3,,Fivespan,,99766 Forest Road,,2033137562
680948837,ضحى زياد خليل النقاش,الاردنية,680948837,انثى,1.95,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2021/2020,3,,Wordify,2021-06-11,,,1257494238
520249549,أكرم رامي معتصم بن عاشور,الاردنية,520249549,ذكر,1.69,هندسة البرمجيات,ماجستير (مسار الرسالة),2024/2023,2,1455199732,Skiptube,2024-11-20,40349 Lakewood Park,,4342218853
633262039,سيف ايتن كاظم بن عبد السلام,الاردنية,633262039,انثى,2.47,علم الحاسوب,بكالوريوس,2024/2023,3,1307583346,Blogspan,2024-01-06,43 Pierstorff Way,الخاص,5387613149
547220819,أميمة محمد غالب شقرون,الاردنية,547220819,انثى,3.4,نظم المعلومات الحاسوبية,بكالوريوس,2022/2021,2,9856315704,,2024-07-09,116 Rusk Junction,العام,6797392509
795670797,نيار روناء جاسم الوحيشي,الاردنية,795670797,انثى,3.84,الرسم الحاسوبي والرسوم المتحركة,بكالوريوس,2023/2022,2,3651122633,Skimia,,82204 Monument Crossing,العام,
859977820,أزهار بَشار عمرو يافع,الاردنية,859977820,انثى,3.04,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2021/2020,1,,,2022-06-22,13058 Hintze Court,الخاص,
916116476,مسعد مروان عمر بودوارة,الاردنية,916116476,انثى,3.15,الرسم الحاسوبي والرسوم المتحركة,ماجستير (مسار الرسالة),2023/2022,2,1378074648,Gabcube,2022-10-10,89965 Morning Point,العام,7868897949
197995730,يمنى ساهر اياد الحجيج,الاردنية,197995730,انثى,3.48,نظم المعلومات الحاسوبية,ماجستير (مسار الرسالة),2024/2023,1,1942858019,Yambee,,84 Kim Junction,العام,
351829679,ريان ابراهيم وليد زروق,الاردنية,351829679,ذكر,2.53,الأمن السيبراني,ماجستير (مسار الرسالة),2022/2021,1,3473213680,Twitterbridge,2021-03-17,2 Westend Park,,4597493363
